024,agc,C.SequenceGrowingEasy,c,agc024_c
024,agc,D.IsomorphismFreak,d,agc024_d
024,agc,E.SequenceGrowingHard,e,agc024_e
024,agc,F.SimpleSubsequenceProblem,f,agc024_f
023,agc,A.Zero-SumRanges,a,agc023_a
023,agc,B.FindSymmetries,b,agc023_b
023,agc,C.PaintingMachines,c,agc023_c
023,agc,D.GoHome,d,agc023_d
023,agc,E.Inversions,e,agc023_e
023,agc,F.01onTree,f,agc023_f
022,agc,A.DiverseWord,a,agc022_a
022,agc,B.GCDSequence,b,agc022_b
022,agc,C.RemainderGame,c,agc022_c
022,agc,D.Shopping,d,agc022_d
022,agc,E.MedianReplace,e,agc022_e
022,agc,F.Checkers,f,agc022_f
021,agc,A.DigitSum2,a,agc021_a
021,agc,B.Holes,b,agc021_b
021,agc,C.Tiling,c,agc021_c
021,agc,D.ReversedLCS,d,agc021_d
021,agc,E.BallEatChameleons,e,agc021_e
021,agc,F.Trinity,f,agc021_f
020,agc,A.MoveandWin,a,agc020_a
020,agc,B.IceRinkGame,b,agc020_b
020,agc,C.MedianSum,c,agc020_c
020,agc,D.MinMaxRepetition,d,agc020_d
020,agc,E.EncodingSubsets,e,agc020_e
020,agc,F.ArcsonaCircle,f,agc020_f
019,agc,A.IceTeaStore,a,agc019_a
019,agc,B.ReverseandCompare,b,agc019_b
019,agc,C.FountainWalk,c,agc019_c
019,agc,D.ShiftandFlip,d,agc019_d
019,agc,E.ShuffleandSwap,e,agc019_e
019,agc,F.YesorNo,f,agc019_f
018,agc,A.GettingDifference,a,agc018_a
018,agc,B.SportsFestival,b,agc018_b
018,agc,C.Coins,c,agc018_c
018,agc,D.TreeandHamiltonPath,d,agc018_d
018,agc,E.SightseeingPlan,e,agc018_e
018,agc,F.TwoTrees,f,agc018_f
017,agc,A.Biscuits,a,agc017_a
017,agc,B.ModerateDifferences,b,agc017_b
017,agc,C.SnukeandSpells,c,agc017_c
017,agc,D.GameonTree,d,agc017_d
017,agc,E.Jigsaw,e,agc017_e
017,agc,F.Zigzag,f,agc017_f
016,agc,A.Shrinking,a,agc016_a
016,agc,B.ColorfulHats,b,agc016_b
016,agc,C.+/-Rectangle,c,agc016_c
016,agc,D.XORReplace,d,agc016_d
016,agc,E.PoorTurkeys,e,agc016_e
016,agc,F.GamesonDAG,f,agc016_f
015,agc,A.A+...+BProblem,a,agc015_a
015,agc,B.Evilator,b,agc015_b
015,agc,C.NuskevsPhantomThnook,c,agc015_c
015,agc,D.Aor...orBProblem,d,agc015_d
015,agc,E.Mr.AokiIncubator,e,agc015_e
015,agc,F.KenustheAncientGreek,f,agc015_f
014,agc,A.CookieExchanges,a,agc014_a
014,agc,B.UnplannedQueries,b,agc014_b
014,agc,C.ClosedRooms,c,agc014_c
014,agc,D.BlackandWhiteTree,d,agc014_d
014,agc,E.BlueandRedTree,e,agc014_e
014,agc,F.StrangeSorting,f,agc014_f
013,agc,A.SortedArrays,a,agc013_a
013,agc,B.HamiltonishPath,b,agc013_b
013,agc,C.AntsonaCircle,c,agc013_c
013,agc,D.PilingUp,d,agc013_d
013,agc,E.PlacingSquares,e,agc013_e
013,agc,F.TwoFacedCards,f,agc013_f
012,agc,A.AtCoderGroupContest,a,agc012_a
012,agc,B.SplatterPainting,b,agc012_b
012,agc,C.TautonymPuzzle,c,agc012_c
012,agc,D.ColorfulBalls,d,agc012_d
012,agc,E.CamelandOases,e,agc012_e
012,agc,F.PrefixMedian,f,agc012_f
011,agc,A.AirportBus,a,agc011_a
011,agc,B.ColorfulCreatures,b,agc011_b
011,agc,C.SquaredGraph,c,agc011_c
011,agc,D.HalfReflector,d,agc011_d
011,agc,E.IncreasingNumbers,e,agc011_e
011,agc,F.TrainServicePlanning,f,agc011_f
010,agc,A.Addition,a,agc010_a
010,agc,B.Boxes,b,agc010_b
010,agc,C.Cleaning,c,agc010_c
010,agc,D.Decrementing,d,agc010_d
010,agc,E.Rearranging,e,agc010_e
010,agc,F.TreeGame,f,agc010_f
009,agc,A.MultipleArray,a,agc009_a
009,agc,B.Tournament,b,agc009_b
009,agc,C.DivisionintoTwo,c,agc009_c
009,agc,D.Uninity,d,agc009_d
009,agc,E.EternalAverage,e,agc009_e
008,agc,A.SimpleCalculator,a,agc008_a
008,agc,B.ContiguousRepainting,b,agc008_b
008,agc,C.TetrominoTiling,c,agc008_c
008,agc,D.K-thK,d,agc008_d
008,agc,E.NextorNextnext,e,agc008_e
008,agc,F.BlackRadius,f,agc008_f
007,agc,A.ShikandStone,a,agc007_a
007,agc,B.ConstructSequences,b,agc007_b
007,agc,C.PushingBalls,c,agc007_c
007,agc,D.ShikandGame,d,agc007_d
007,agc,E.ShikandTravel,e,agc007_e
007,agc,F.ShikandCopyingString,f,agc007_f
006,agc,A.PrefixandSuffix,a,agc006_a
006,agc,B.MedianPyramidEasy,b,agc006_b
006,agc,C.RabbitExercise,c,agc006_c
006,agc,D.MedianPyramidHard,d,agc006_d
006,agc,E.Rotate3x3,e,agc006_e
006,agc,F.Blackout,f,agc006_f
005,agc,A.STring,a,agc005_a
005,agc,B.MinimumSum,b,agc005_b
005,agc,C.TreeRestoring,c,agc005_c
005,agc,D.~KPermCounting,d,agc005_d
005,agc,E.Sugigma:TheShowdown,e,agc005_e
005,agc,F.ManyEasyProblems,f,agc005_f
004,agc,A.DivideaCuboid,a,agc004_a
004,agc,B.ColorfulSlimes,b,agc004_b
004,agc,C.ANDGrid,c,agc004_c
004,agc,D.Teleporter,d,agc004_d
004,agc,E.SalvageRobots,e,agc004_e
004,agc,F.Namori,f,agc004_f
003,agc,A.Wannagobackhome,a,agc003_a
003,agc,B.Simplifiedmahjong,b,agc003_b
003,agc,C.BBuBBBlesort!,c,agc003_c
003,agc,D.Anticube,d,agc003_d
003,agc,E.SequentialoperationsonSequence,e,agc003_e
003,agc,F.FractionofFractal,f,agc003_f
002,agc,A.RangeProduct,a,agc002_a
002,agc,B.BoxandBall,b,agc002_b
002,agc,C.KnotPuzzle,c,agc002_c
002,agc,D.StampRally,d,agc002_d
002,agc,E.CandyPiles,e,agc002_e
002,agc,F.LeftmostBall,f,agc002_f
001,agc,A.BBQEasy,a,agc001_a
001,agc,B.MysteriousLight,b,agc001_b
001,agc,C.ShortenDiameter,c,agc001_c
001,agc,D.ArraysandPalindrome,d,agc001_d
001,agc,E.BBQHard,e,agc001_e
001,agc,F.WideSwap,f,agc001_f
